"actual","year","month","wday","day","longterm_actual","mid_actual","short_actual"
20918,2013,1,"Mi",16,20702.9544520548,3463.46221461187,-3248.41666666667
20481,2013,1,"Mi",16,20702.9544520548,3463.46221461187,-3685.41666666667
20456,2013,1,"Mi",16,20702.9544520548,3463.46221461187,-3710.41666666667
20824,2013,1,"Mi",16,20702.9544520548,3463.46221461187,-3342.41666666667
21631,2013,1,"Mi",16,20702.9544520548,3463.46221461187,-2535.41666666667
23380,2013,1,"Mi",16,20702.9544520548,3463.46221461187,-786.416666666671
24174,2013,1,"Mi",16,20702.9544520548,3463.46221461187,7.58333333332939
25232,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1065.58333333333
25574,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1407.58333333333
25506,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1339.58333333333
25528,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1361.58333333333
25226,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1059.58333333333
25277,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1110.58333333333
25332,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1165.58333333333
25790,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1623.58333333333
27028,2013,1,"Mi",16,20702.9544520548,3463.46221461187,2861.58333333333
27095,2013,1,"Mi",16,20702.9544520548,3463.46221461187,2928.58333333333
26704,2013,1,"Mi",16,20702.9544520548,3463.46221461187,2537.58333333333
26329,2013,1,"Mi",16,20702.9544520548,3463.46221461187,2162.58333333333
25790,2013,1,"Mi",16,20702.9544520548,3463.46221461187,1623.58333333333
24859,2013,1,"Mi",16,20702.9544520548,3463.46221461187,692.583333333329
23116,2013,1,"Mi",16,20702.9544520548,3463.46221461187,-1050.41666666667
21900,2013,1,"Do",17,20702.9544520548,3321.17054794521,-2124.12500000001
20690,2013,1,"Do",17,20702.9544520548,3321.17054794521,-3334.12500000001
20269,2013,1,"Do",17,20702.9544520548,3321.17054794521,-3755.12500000001
20120,2013,1,"Do",17,20702.9544520548,3321.17054794521,-3904.12500000001
20082,2013,1,"Do",17,20702.9544520548,3321.17054794521,-3942.12500000001
20414,2013,1,"Do",17,20702.9544520548,3321.17054794521,-3610.12500000001
21241,2013,1,"Do",17,20702.9544520548,3321.17054794521,-2783.12500000001
22831,2013,1,"Do",17,20702.9544520548,3321.17054794521,-1193.12500000001
23979,2013,1,"Do",17,20702.9544520548,3321.17054794521,-45.1250000000105
25086,2013,1,"Do",17,20702.9544520548,3321.17054794521,1061.87499999999
25403,2013,1,"Do",17,20702.9544520548,3321.17054794521,1378.87499999999
25512,2013,1,"Do",17,20702.9544520548,3321.17054794521,1487.87499999999
25355,2013,1,"Do",17,20702.9544520548,3321.17054794521,1330.87499999999
25323,2013,1,"Do",17,20702.9544520548,3321.17054794521,1298.87499999999
25520,2013,1,"Do",17,20702.9544520548,3321.17054794521,1495.87499999999
25430,2013,1,"Do",17,20702.9544520548,3321.17054794521,1405.87499999999
26086,2013,1,"Do",17,20702.9544520548,3321.17054794521,2061.87499999999
27006,2013,1,"Do",17,20702.9544520548,3321.17054794521,2981.87499999999
27190,2013,1,"Do",17,20702.9544520548,3321.17054794521,3165.87499999999
26820,2013,1,"Do",17,20702.9544520548,3321.17054794521,2795.87499999999
26451,2013,1,"Do",17,20702.9544520548,3321.17054794521,2426.87499999999
25774,2013,1,"Do",17,20702.9544520548,3321.17054794521,1749.87499999999
24830,2013,1,"Do",17,20702.9544520548,3321.17054794521,805.87499999999
23267,2013,1,"Do",17,20702.9544520548,3321.17054794521,-757.12500000001
22053,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-1905.50000000001
20905,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-3053.50000000001
20224,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-3734.50000000001
20071,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-3887.50000000001
20005,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-3953.50000000001
20402,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-3556.50000000001
21301,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-2657.50000000001
22876,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-1082.50000000001
23945,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-13.5000000000105
25095,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1136.49999999999
25356,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1397.49999999999
25599,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1640.49999999999
25345,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1386.49999999999
25455,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1496.49999999999
25491,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1532.49999999999
25649,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1690.49999999999
26024,2013,1,"Fr",18,20702.9544520548,3255.54554794521,2065.49999999999
26840,2013,1,"Fr",18,20702.9544520548,3255.54554794521,2881.49999999999
26920,2013,1,"Fr",18,20702.9544520548,3255.54554794521,2961.49999999999
26361,2013,1,"Fr",18,20702.9544520548,3255.54554794521,2402.49999999999
25935,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1976.49999999999
25482,2013,1,"Fr",18,20702.9544520548,3255.54554794521,1523.49999999999
24623,2013,1,"Fr",18,20702.9544520548,3255.54554794521,664.49999999999
23047,2013,1,"Fr",18,20702.9544520548,3255.54554794521,-911.50000000001
22119,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-306.208333333341
21024,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-1401.20833333334
20292,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-2133.20833333334
20155,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-2270.20833333334
19831,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-2594.20833333334
20173,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-2252.20833333334
20523,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-1902.20833333334
20838,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-1587.20833333334
20953,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-1472.20833333334
22221,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-204.208333333341
22673,2013,1,"Sa",19,20702.9544520548,1722.25388127854,247.791666666659
23156,2013,1,"Sa",19,20702.9544520548,1722.25388127854,730.791666666659
23198,2013,1,"Sa",19,20702.9544520548,1722.25388127854,772.791666666659
22909,2013,1,"Sa",19,20702.9544520548,1722.25388127854,483.791666666659
22996,2013,1,"Sa",19,20702.9544520548,1722.25388127854,570.791666666659
22920,2013,1,"Sa",19,20702.9544520548,1722.25388127854,494.791666666659
23420,2013,1,"Sa",19,20702.9544520548,1722.25388127854,994.791666666659
24820,2013,1,"Sa",19,20702.9544520548,1722.25388127854,2394.79166666666
25077,2013,1,"Sa",19,20702.9544520548,1722.25388127854,2651.79166666666
24862,2013,1,"Sa",19,20702.9544520548,1722.25388127854,2436.79166666666
24287,2013,1,"Sa",19,20702.9544520548,1722.25388127854,1861.79166666666
23841,2013,1,"Sa",19,20702.9544520548,1722.25388127854,1415.79166666666
23505,2013,1,"Sa",19,20702.9544520548,1722.25388127854,1079.79166666666
22412,2013,1,"Sa",19,20702.9544520548,1722.25388127854,-13.2083333333405
21195,2013,1,"So",20,20702.9544520548,1413.58721461187,-921.541666666671
20426,2013,1,"So",20,20702.9544520548,1413.58721461187,-1690.54166666667
19655,2013,1,"So",20,20702.9544520548,1413.58721461187,-2461.54166666667
19434,2013,1,"So",20,20702.9544520548,1413.58721461187,-2682.54166666667
19283,2013,1,"So",20,20702.9544520548,1413.58721461187,-2833.54166666667
19378,2013,1,"So",20,20702.9544520548,1413.58721461187,-2738.54166666667
19779,2013,1,"So",20,20702.9544520548,1413.58721461187,-2337.54166666667
19885,2013,1,"So",20,20702.9544520548,1413.58721461187,-2231.54166666667
20086,2013,1,"So",20,20702.9544520548,1413.58721461187,-2030.54166666667
21337,2013,1,"So",20,20702.9544520548,1413.58721461187,-779.541666666671
22126,2013,1,"So",20,20702.9544520548,1413.58721461187,9.45833333332939
22910,2013,1,"So",20,20702.9544520548,1413.58721461187,793.458333333329
23085,2013,1,"So",20,20702.9544520548,1413.58721461187,968.458333333329
22772,2013,1,"So",20,20702.9544520548,1413.58721461187,655.458333333329
22751,2013,1,"So",20,20702.9544520548,1413.58721461187,634.458333333329
22831,2013,1,"So",20,20702.9544520548,1413.58721461187,714.458333333329
23582,2013,1,"So",20,20702.9544520548,1413.58721461187,1465.45833333333
24924,2013,1,"So",20,20702.9544520548,1413.58721461187,2807.45833333333
25283,2013,1,"So",20,20702.9544520548,1413.58721461187,3166.45833333333
25016,2013,1,"So",20,20702.9544520548,1413.58721461187,2899.45833333333
24726,2013,1,"So",20,20702.9544520548,1413.58721461187,2609.45833333333
24464,2013,1,"So",20,20702.9544520548,1413.58721461187,2347.45833333333
23614,2013,1,"So",20,20702.9544520548,1413.58721461187,1497.45833333333
22255,2013,1,"So",20,20702.9544520548,1413.58721461187,138.458333333329
21141,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-2333.83333333334
20145,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-3329.83333333334
19580,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-3894.83333333334
19391,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-4083.83333333334
19525,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-3949.83333333334
19716,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-3758.83333333334
20763,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-2711.83333333334
22601,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-873.833333333341
23608,2013,1,"Mo",21,20702.9544520548,2771.87888127854,133.166666666659
24722,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1247.16666666666
25281,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1806.16666666666
25473,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1998.16666666666
25101,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1626.16666666666
24888,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1413.16666666666
24875,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1400.16666666666
25004,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1529.16666666666
25357,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1882.16666666666
26119,2013,1,"Mo",21,20702.9544520548,2771.87888127854,2644.16666666666
26463,2013,1,"Mo",21,20702.9544520548,2771.87888127854,2988.16666666666
26086,2013,1,"Mo",21,20702.9544520548,2771.87888127854,2611.16666666666
25776,2013,1,"Mo",21,20702.9544520548,2771.87888127854,2301.16666666666
25017,2013,1,"Mo",21,20702.9544520548,2771.87888127854,1542.16666666666
24232,2013,1,"Mo",21,20702.9544520548,2771.87888127854,757.166666666659
22532,2013,1,"Mo",21,20702.9544520548,2771.87888127854,-942.833333333341
21357,2013,1,"Di",22,20702.9544520548,2769.92054794521,-2115.87500000001
20361,2013,1,"Di",22,20702.9544520548,2769.92054794521,-3111.87500000001
19641,2013,1,"Di",22,20702.9544520548,2769.92054794521,-3831.87500000001
19464,2013,1,"Di",22,20702.9544520548,2769.92054794521,-4008.87500000001
19533,2013,1,"Di",22,20702.9544520548,2769.92054794521,-3939.87500000001
19796,2013,1,"Di",22,20702.9544520548,2769.92054794521,-3676.87500000001
20813,2013,1,"Di",22,20702.9544520548,2769.92054794521,-2659.87500000001
22502,2013,1,"Di",22,20702.9544520548,2769.92054794521,-970.87500000001
23484,2013,1,"Di",22,20702.9544520548,2769.92054794521,11.1249999999895
24499,2013,1,"Di",22,20702.9544520548,2769.92054794521,1026.12499999999
24855,2013,1,"Di",22,20702.9544520548,2769.92054794521,1382.12499999999
24992,2013,1,"Di",22,20702.9544520548,2769.92054794521,1519.12499999999
24555,2013,1,"Di",22,20702.9544520548,2769.92054794521,1082.12499999999
24595,2013,1,"Di",22,20702.9544520548,2769.92054794521,1122.12499999999
24813,2013,1,"Di",22,20702.9544520548,2769.92054794521,1340.12499999999
24797,2013,1,"Di",22,20702.9544520548,2769.92054794521,1324.12499999999
25200,2013,1,"Di",22,20702.9544520548,2769.92054794521,1727.12499999999
26278,2013,1,"Di",22,20702.9544520548,2769.92054794521,2805.12499999999
26546,2013,1,"Di",22,20702.9544520548,2769.92054794521,3073.12499999999
26360,2013,1,"Di",22,20702.9544520548,2769.92054794521,2887.12499999999
26086,2013,1,"Di",22,20702.9544520548,2769.92054794521,2613.12499999999
25411,2013,1,"Di",22,20702.9544520548,2769.92054794521,1938.12499999999
24456,2013,1,"Di",22,20702.9544520548,2769.92054794521,983.12499999999
22955,2013,1,"Di",22,20702.9544520548,2769.92054794521,-517.87500000001
21821,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-1975.25000000001
20570,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-3226.25000000001
19940,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-3856.25000000001
19785,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-4011.25000000001
19861,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-3935.25000000001
20112,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-3684.25000000001
20963,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-2833.25000000001
22577,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-1219.25000000001
23831,2013,1,"Mi",23,20702.9544520548,3093.29554794521,34.7499999999895
24756,2013,1,"Mi",23,20702.9544520548,3093.29554794521,959.74999999999
25323,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1526.74999999999
25572,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1775.74999999999
25174,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1377.74999999999
25170,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1373.74999999999
25276,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1479.74999999999
25234,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1437.74999999999
25697,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1900.74999999999
26571,2013,1,"Mi",23,20702.9544520548,3093.29554794521,2774.74999999999
26905,2013,1,"Mi",23,20702.9544520548,3093.29554794521,3108.74999999999
26357,2013,1,"Mi",23,20702.9544520548,3093.29554794521,2560.74999999999
26189,2013,1,"Mi",23,20702.9544520548,3093.29554794521,2392.74999999999
25605,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1808.74999999999
24858,2013,1,"Mi",23,20702.9544520548,3093.29554794521,1061.74999999999
22963,2013,1,"Mi",23,20702.9544520548,3093.29554794521,-833.25000000001
21937,2013,1,"Do",24,20702.9544520548,3242.71221461187,-2008.66666666667
20789,2013,1,"Do",24,20702.9544520548,3242.71221461187,-3156.66666666667
20341,2013,1,"Do",24,20702.9544520548,3242.71221461187,-3604.66666666667
19880,2013,1,"Do",24,20702.9544520548,3242.71221461187,-4065.66666666667
20029,2013,1,"Do",24,20702.9544520548,3242.71221461187,-3916.66666666667
20323,2013,1,"Do",24,20702.9544520548,3242.71221461187,-3622.66666666667
21222,2013,1,"Do",24,20702.9544520548,3242.71221461187,-2723.66666666667
23021,2013,1,"Do",24,20702.9544520548,3242.71221461187,-924.666666666671
24026,2013,1,"Do",24,20702.9544520548,3242.71221461187,80.3333333333294
25036,2013,1,"Do",24,20702.9544520548,3242.71221461187,1090.33333333333
25567,2013,1,"Do",24,20702.9544520548,3242.71221461187,1621.33333333333
25531,2013,1,"Do",24,20702.9544520548,3242.71221461187,1585.33333333333
25065,2013,1,"Do",24,20702.9544520548,3242.71221461187,1119.33333333333
25006,2013,1,"Do",24,20702.9544520548,3242.71221461187,1060.33333333333
25133,2013,1,"Do",24,20702.9544520548,3242.71221461187,1187.33333333333
25103,2013,1,"Do",24,20702.9544520548,3242.71221461187,1157.33333333333
25481,2013,1,"Do",24,20702.9544520548,3242.71221461187,1535.33333333333
26425,2013,1,"Do",24,20702.9544520548,3242.71221461187,2479.33333333333
27174,2013,1,"Do",24,20702.9544520548,3242.71221461187,3228.33333333333
26807,2013,1,"Do",24,20702.9544520548,3242.71221461187,2861.33333333333
26460,2013,1,"Do",24,20702.9544520548,3242.71221461187,2514.33333333333
26011,2013,1,"Do",24,20702.9544520548,3242.71221461187,2065.33333333333
25053,2013,1,"Do",24,20702.9544520548,3242.71221461187,1107.33333333333
23276,2013,1,"Do",24,20702.9544520548,3242.71221461187,-669.666666666671
22249,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-2170.50000000001
21326,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-3093.50000000001
20615,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-3804.50000000001
20473,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-3946.50000000001
20409,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-4010.50000000001
20964,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-3455.50000000001
21735,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-2684.50000000001
23325,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-1094.50000000001
24525,2013,1,"Fr",25,20702.9544520548,3716.54554794521,105.49999999999
25629,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1209.49999999999
26105,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1685.49999999999
26061,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1641.49999999999
25951,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1531.49999999999
26005,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1585.49999999999
25890,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1470.49999999999
25800,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1380.49999999999
25973,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1553.49999999999
27120,2013,1,"Fr",25,20702.9544520548,3716.54554794521,2700.49999999999
27377,2013,1,"Fr",25,20702.9544520548,3716.54554794521,2957.49999999999
26933,2013,1,"Fr",25,20702.9544520548,3716.54554794521,2513.49999999999
26664,2013,1,"Fr",25,20702.9544520548,3716.54554794521,2244.49999999999
25917,2013,1,"Fr",25,20702.9544520548,3716.54554794521,1497.49999999999
25263,2013,1,"Fr",25,20702.9544520548,3716.54554794521,843.49999999999
23759,2013,1,"Fr",25,20702.9544520548,3716.54554794521,-660.50000000001
22792,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-939.708333333341
21604,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-2127.70833333334
20969,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-2762.70833333334
20815,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-2916.70833333334
20839,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-2892.70833333334
20693,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-3038.70833333334
21329,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-2402.70833333334
21733,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-1998.70833333334
22307,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-1424.70833333334
23701,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-30.7083333333408
24322,2013,1,"Sa",26,20702.9544520548,3028.75388127854,590.291666666659
24863,2013,1,"Sa",26,20702.9544520548,3028.75388127854,1131.29166666666
24862,2013,1,"Sa",26,20702.9544520548,3028.75388127854,1130.29166666666
24865,2013,1,"Sa",26,20702.9544520548,3028.75388127854,1133.29166666666
24788,2013,1,"Sa",26,20702.9544520548,3028.75388127854,1056.29166666666
24550,2013,1,"Sa",26,20702.9544520548,3028.75388127854,818.291666666659
24730,2013,1,"Sa",26,20702.9544520548,3028.75388127854,998.291666666659
26012,2013,1,"Sa",26,20702.9544520548,3028.75388127854,2280.29166666666
27041,2013,1,"Sa",26,20702.9544520548,3028.75388127854,3309.29166666666
26805,2013,1,"Sa",26,20702.9544520548,3028.75388127854,3073.29166666666
26059,2013,1,"Sa",26,20702.9544520548,3028.75388127854,2327.29166666666
25584,2013,1,"Sa",26,20702.9544520548,3028.75388127854,1852.29166666666
24738,2013,1,"Sa",26,20702.9544520548,3028.75388127854,1006.29166666666
23560,2013,1,"Sa",26,20702.9544520548,3028.75388127854,-171.708333333341
22421,2013,1,"So",27,20702.9544520548,2776.00388127854,-1057.95833333334
